head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	complement_correlation	transcription	complement_transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_transcription	gene_complement_transcription	same_strand	gene_stream	head_stream
head17	SM_V7_ZW	75574442	75574542	-	3186	100	Smp_143870	hg	1285.0			0.0	0.0	0.0	75575827.0	75576296.0	+	469	0.0	0.0	False	hg	gh
head18	SM_V7_ZW	64029637	64029737	-	3186	100	Smp_345350	hg	9606.0			0.0	0.0	0.0	64039343.0	64053184.0	+	13841	2.7730321315876814	0.018919578648186587	False	hg	gh
head19	SM_V7_ZW	69054659	69054759	+	3187	100	Smp_075420	gh	4081.0			0.0	0.0	0.0	69039005.0	69050578.0	-	11573	11.307685175540886	0.058139622508409004	False	hg	gh
head20	SM_V7_ZW	82027630	82027730	-	3183	100	Smp_342600	gh	794.0			0.0	0.0	0.0	82026037.0	82026836.0	-	799	45.79284581385896	0.027311836469498387	True	hg	hg
head21	SM_V7_ZW	19563615	19563715	-	3187	100	Smp_241480	hg	27357.0			0.0	0.0	0.0	19591072.0	19605409.0	-	14337	0.11567859090282626	0.00025368112040093484	True	gh	gh
head22	SM_V7_ZW	69296870	69296970	-	3206	100	Smp_162810	olap	0.0	0.639405165131723		0.14548104892752806	0.0	0.0	69295833.0	69325700.0	-	29867	0.021310462686508026	0.0015830629424263107	True	olap	olap
head23	SM_V7_ZW	38303928	38304028	-	3186	100	Smp_159110	gh	4797.0	-0.01829730702585059		0.40007288455070217	0.03637026223188202	0.0	38282237.0	38299131.0	+	16894	3.3285226966208588	0.030785767131284062	False	gh	hg
head24	SM_V7_ZW	50935386	50935486	+	3186	100	Smp_157840	olap	0.0			0.0	0.0	0.0	50909031.0	50943930.0	+	34899	0.0012505892626796875	0.0005210788594498698	True	olap	olap
head25	SM_V7_ZW	59897123	59897223	+	3183	100	Smp_212730	olap	0.0		0.06422254757833162	0.07274052446376403	0.18185131115941008	0.0	59887869.0	59950893.0	-	63024	1.5158315531303077	0.003520224035517902	False	olap	olap
head26	SM_V7_ZW	79206973	79207073	-	3186	100	Smp_324200	hg	5148.0			0.0	0.0	0.0	79212221.0	79266732.0	+	54511	0.010475190641165042	0.0008006515139743982	False	hg	gh
head27	SM_V7_ZW	76582422	76582522	-	3189	100	Smp_139760	gh	1561.0			0.0	0.0	0.0	76534516.0	76580861.0	-	46345	0.8623075658731678	0.0009417265007715703	True	hg	hg
head28	SM_V7_ZW	82462003	82462103	+	3183	100	Smp_345170	olap	0.0			0.07274052446376403	0.0	0.0	82448996.0	82467002.0	-	18006	1.1004397902881995	0.01898703015548656	False	olap	olap
head29	SM_V7_ZW	24842216	24842316	+	3187	100	Smp_153780	hg	12470.0			0.0	0.0	0.0	24854786.0	24929755.0	+	74969	2.316288292842651	0.004317722443459964	True	hg	hg
head30	SM_V7_ZW	78496226	78496326	-	3184	100	Smp_146240	olap	0.0		0.25742600100328544	0.0	0.2182215733912921	0.0	78475339.0	78512572.0	+	37233	0.9414674815107	0.009572921061221065	False	olap	olap
head31	SM_V7_ZW	82611014	82611114	-	3186	100	Smp_160320	olap	0.0			0.0	0.0	1.0	82601011.0	82646985.0	-	45974	0.022309161590008984	0.004983961631810517	True	olap	olap
head32	SM_V7_ZW	2617298	2617398	-	3183	100	Smp_244820	olap	0.0			0.07274052446376403	0.03637026223188202	1.0	2580442.0	2644727.0	+	64285	0.11089012051721048	0.03643532531279773	False	olap	olap
head33	SM_V7_ZW	79559807	79559907	+	3190	100	Smp_163670	hg	784.0			0.14548104892752806	0.0	0.0	79560691.0	79587590.0	+	26899	0.25595340497770425	0.006895733573091873	True	hg	hg
head34	SM_V7_ZW	8758783	8758883	-	3183	100	Smp_188430	olap	0.0		-0.17850732143767611	0.0	0.2545918356231741	0.0	8754220.0	8771839.0	+	17619	0.7018496599602636	0.007224922970179184	False	olap	olap
head35	SM_V7_ZW	83572901	83573001	-	3186	100	Smp_316630	olap	0.0		0.7482007442093668	0.07274052446376403	13.238775452405054	0.0	83561967.0	83581893.0	+	19926	1.0066345288007092	0.01058654626843901	False	olap	olap
head36	SM_V7_ZW	84386831	84386931	+	3183	100	Smp_136470	olap	0.0	0.16775360484244412		0.36370262231882017	0.0	0.0	84376596.0	84443213.0	+	66617	0.5485266893491431	0.005677991011477145	True	olap	olap
head37	SM_V7_ZW	56422521	56422621	+	3186	100	Smp_336650	olap	0.0			0.0	0.03637026223188202	0.0	56406756.0	56503826.0	-	97070	1.305537670967031	0.004346296918613695	False	olap	olap
head38	SM_V7_ZW	47010731	47010831	-	3159	100	Smp_345880	olap	0.0			0.07274052446376403	0.0	0.0	46975844.0	47064169.0	-	88325	0.08997341973015817	0.19015892554410546	True	olap	olap
head39	SM_V7_ZW	20703365	20703465	-	3183	100	Smp_092880	gh	8143.0			0.0	0.0	0.0	20687920.0	20695222.0	-	7302	20.550044907737444	0.01942536602360173	True	hg	hg
head40	SM_V7_ZW	84092885	84092985	-	3183	100	Smp_204040	gh	12792.0			0.0	0.0	0.0	84079893.0	84080093.0	-	200	0.0	0.0	True	hg	hg
head41	SM_V7_ZW	3495489	3495589	+	3183	100	Smp_015820	olap	0.0			0.0	0.0	0.0	3456939.0	3507926.0	+	50987	0.009772541874924658	0.0007133242244470553	True	olap	olap
head42	SM_V7_ZW	42620185	42620285	-	3186	100	Smp_323040	gh	7961.0			0.0	0.07274052446376403	0.0	42607735.0	42612224.0	+	4489	4.618998997192233	0.0024306256782278025	False	gh	hg
head43	SM_V7_ZW	71025665	71025765	-	3183	100	Smp_161110	gh	733.0			0.0	0.0	0.0	70956629.0	71024932.0	-	68303	1.8410638136938653	0.01815770818422583	True	hg	hg
head44	SM_V7_ZW	3862411	3862511	-	3185	100	Smp_244780	hg	11150.0			0.0	0.0	0.0	3873661.0	3905143.0	-	31482	0.7469986519006071	0.001039744489190452	True	gh	gh
head45	SM_V7_ZW	47748397	47748497	-	3150	100	Smp_093800	gh	894.0			0.0	0.0	0.0	47735062.0	47747503.0	+	12441	0.9205848064319304	0.0084779166041683	False	gh	hg
head46	SM_V7_ZW	81115988	81116088	+	3188	100	Smp_345440	olap	0.0			0.0	0.07274052446376403	0.0	81004534.0	81177179.0	-	172645	0.7204111660017198	0.0021487831953731448	False	olap	olap
head47	SM_V7_ZW	49827611	49827711	+	3183	100	Smp_131950	olap	0.0			0.07274052446376403	0.0	0.0	49791102.0	49848092.0	+	56990	1.4823163377082358	0.006828598102845017	True	olap	olap
head48	SM_V7_ZW	46503242	46503342	-	3186	100	Smp_058530	hg	13988.0			0.0	0.0	0.0	46517330.0	46519736.0	-	2406	28.92841680513409	0.01813978166178654	True	gh	gh
head49	SM_V7_ZW	27825283	27825383	+	3108	100	Smp_168050	hg	3537.0			0.0	0.0	0.0	27828920.0	27859340.0	+	30420	6.607742546908032	0.0074127424667215155	True	hg	hg
head50	SM_V7_ZW	84933565	84933665	+	3186	100	Smp_173650	hg	7243.0			0.0	0.03637026223188202	0.0	84940908.0	84959301.0	+	18393	1.7762956865600834	0.036977323097710735	True	hg	hg
head51	SM_V7_ZW	80851242	80851342	-	3184	100	Smp_077400	gh	9400.0			0.0	0.0	0.0	80840188.0	80841842.0	-	1654	80.35321175800681	0.14952707568125614	True	hg	hg
head52	SM_V7_ZW	48268345	48268445	-	3183	100	Smp_323360	gh	7373.0			0.0	0.03637026223188202	0.0	48260426.0	48260972.0	-	546	0.0	0.0	True	hg	hg
head53	SM_V7_ZW	78721050	78721150	+	3183	100	Smp_096360	olap	0.0			0.0	0.10911078669564606	0.0	78715594.0	78738075.0	-	22481	0.8705501582214186	0.0046916845546220295	False	olap	olap
head54	SM_V7_ZW	78710643	78710743	-	3156	100	Smp_266830	gh	986.0	0.09422251933581656		0.18185131115941008	0.03637026223188202	0.0	78681729.0	78709657.0	+	27928	2.292415232268044	0.011720580066132129	False	gh	hg
head55	SM_V7_ZW	87203694	87203794	+	3184	100	Smp_307400	olap	0.0			0.0	0.0	3.0	87175408.0	87212824.0	-	37416	1.7041027025527145	0.002527332740081603	False	olap	olap
head56	SM_V7_ZW	75313449	75313549	+	3183	100	Smp_039740	gh	4165.0			0.0	0.0	0.0	75298264.0	75309284.0	-	11020	4.825495499930553	0.025082939470263462	False	hg	gh
head57	SM_V7_ZW	25137200	25137300	-	3183	100	Smp_347680	hg	10318.0			0.07274052446376403	0.0	0.0	25147618.0	25166473.0	-	18855	4.736910790921913	0.003664995928961858	True	gh	gh
head58	SM_V7_ZW	27545930	27546030	+	3050	100	Smp_139940	olap	0.0			0.0	0.0	0.0	27541284.0	27554526.0	-	13242	0.010437018311520288	0.0019226086363326848	False	olap	olap
head59	SM_V7_ZW	80986292	80986392	+	3187	100	Smp_243830	olap	0.0			0.0	0.0	0.0	80967860.0	80999419.0	-	31559	0.01970694521896076	0.00149818881781573	False	olap	olap
head60	SM_V7_ZW	83535356	83535456	+	3186	100	Smp_244130	olap	0.0			0.0	0.03637026223188202	1.0	83527254.0	83562093.0	-	34839	0.833909281863066	0.061697594589518276	False	olap	olap
head61	SM_V7_ZW	11293973	11294073	-	3187	100	Smp_125930	olap	0.0			0.03637026223188202	0.03637026223188202	0.0	11270856.0	11302828.0	+	31972	0.28211638413320217	0.016267194730261253	False	olap	olap
head62	SM_V7_ZW	85459259	85459359	-	3186	100	Smp_345640	olap	0.0	0.3563389899626443		0.18185131115941008	0.0	0.0	85450104.0	85477685.0	-	27581	0.013582310321902206	0.001582405086046859	True	olap	olap
head63	SM_V7_ZW	46582410	46582510	-	3187	100	Smp_153690	olap	0.0			0.0	0.14548104892752806	0.0	46529119.0	46620087.0	+	90968	0.6694082540546132	0.007876331962537108	False	olap	olap
head64	SM_V7_ZW	48336946	48337046	+	3187	100	Smp_018160	olap	0.0			0.0	0.10911078669564606	0.0	48298289.0	48367291.0	-	69002	0.4283133110580466	0.003320666822133513	False	olap	olap
head65	SM_V7_ZW	29536	29636	+	3186	100	Smp_303010	olap	0.0			0.03637026223188202	0.03637026223188202	0.0	18966.0	59346.0	+	40380	0.22859763631628666	0.012249518730896369	True	olap	olap
head66	SM_V7_ZW	46202013	46202113	+	3186	100	Smp_198730	olap	0.0			0.0	0.0	0.0	46186177.0	46209152.0	+	22975	0.32689702506566426	0.037359660007504486	True	olap	olap
head67	SM_V7_ZW	47918951	47919051	-	3191	100	Smp_241420	olap	0.0			0.03637026223188202	0.0	0.0	47895712.0	47943088.0	+	47376	0.660907606286458	0.005066779186305753	False	olap	olap
head68	SM_V7_ZW	55701679	55701779	-	3190	100	Smp_146830	olap	0.0		-0.16378546858035678	0.0	0.6182944579419943	0.0	55692122.0	55719316.0	+	27194	1.6058606259403079	0.008158365801812176	False	olap	olap
head69	SM_V7_ZW	55711983	55712083	+	3186	100	Smp_146830	olap	0.0	0.5740507776390487		1.0183673424926964	0.0	0.0	55692122.0	55719316.0	+	27194	1.6058606259403079	0.008158365801812176	True	olap	olap
head70	SM_V7_ZW	45786152	45786252	-	3186	100	Smp_153520	olap	0.0			0.0	0.5091836712463482	0.0	45773663.0	45792763.0	+	19100	0.5823050361523309	0.0007616808844373196	False	olap	olap
head71	SM_V7_ZW	62583451	62583551	+	3186	100	Smp_306320	hg	6833.0			0.0	0.0	0.0	62590384.0	62591179.0	-	795	0.036599006019503916	0.0	False	gh	hg
head72	SM_V7_ZW	72997617	72997717	+	3187	100	Smp_347530	olap	0.0	0.4373185322190871		0.2909620978550561	0.0	0.0	72983168.0	73016923.0	+	33755	1.262157463440278	0.030815864311415364	True	olap	olap
head73	SM_V7_ZW	41887540	41887640	-	3187	100	Smp_333070	olap	0.0			0.10911078669564606	0.0	0.0	41867186.0	41931335.0	-	64149	0.1935619811059334	0.001133930762190588	True	olap	olap
head74	SM_V7_ZW	39994245	39994345	+	3183	100	Smp_210860	gh	6949.0			0.0	0.0	0.0	39932344.0	39987296.0	+	54952	0.5409341847815762	0.004500614776110018	True	gh	gh
head75	SM_V7_ZW	42800102	42800202	-	3187	100	Smp_061940	olap	0.0		0.386966430875234	0.03637026223188202	7.5650145442314605	0.0	42797044.0	42815830.0	+	18786	12.802386514466422	0.04297986913381139	False	olap	olap
head76	SM_V7_ZW	76176485	76176585	+	3186	100	Smp_032310	olap	0.0	0.776802501666619		3.4915451742606742	0.03637026223188202	0.0	76164057.0	76181521.0	+	17464	5.9328677878026514	0.006247754620685184	True	olap	olap
head77	SM_V7_ZW	71808212	71808312	+	3186	100	Smp_333300	olap	0.0			0.0	0.07274052446376403	0.0	71761471.0	71838486.0	-	77015	0.3956030470901457	0.02573757438989249	False	olap	olap
head78	SM_V7_ZW	3432424	3432524	-	3187	100	Smp_130800	gh	12051.0			0.0	0.0	0.0	3406009.0	3420373.0	+	14364	4.237879970586253	0.0020256342095172387	False	gh	hg
head79	SM_V7_ZW	3724138	3724238	+	3186	100	Smp_347210	hg	902.0			0.07274052446376403	0.0	0.0	3725140.0	3728577.0	-	3437	3.3428472036809804	0.037036926916376806	False	gh	hg
head80	SM_V7_ZW	83787632	83787732	+	3186	100	Smp_336780	gh	6222.0			0.0	0.0	0.0	83776428.0	83781410.0	+	4982	22.800402047895204	0.06351290273331464	True	gh	gh
head81	SM_V7_ZW	81075071	81075171	-	3186	100	Smp_345440	olap	0.0			0.07274052446376403	0.0	0.0	81004534.0	81177179.0	-	172645	0.7204111660017198	0.0021487831953731448	True	olap	olap
head82	SM_V7_ZW	59261880	59261980	-	3189	100	Smp_054330	olap	0.0	0.8257225801247696		2.145845471681039	0.03637026223188202	0.0	59260446.0	59267092.0	-	6646	3.199225895389441	0.036665777453146184	True	olap	olap
head83	SM_V7_ZW	87757928	87758028	-	3183	100	Smp_180780	hg	87658.0			0.0	0.0	0.0	87845686.0	87867252.0	-	21566	0.0011805241381024488	0.0	True	gh	gh
head84	SM_V7_ZW	14649174	14649274	+	3164	100	Smp_204380	hg	6078.0			0.0	0.0	0.0	14655352.0	14661114.0	-	5762	9.43026236973824	0.010099343903334123	False	gh	hg
head85	SM_V7_ZW	84501491	84501591	+	3187	100	Smp_136490	olap	0.0		-0.08025711546396645	0.0	0.18185131115941008	0.0	84493244.0	84511763.0	-	18519	1.4904364170730204	0.004320674815602378	False	olap	olap
head86	SM_V7_ZW	65973741	65973841	-	3187	100	Smp_306450	gh	9887.0			0.0	0.0	0.0	65906252.0	65963854.0	-	57602	0.3532717912353389	0.0022099218397206187	True	hg	hg
head87	SM_V7_ZW	76282707	76282807	-	3190	100	Smp_306960	olap	0.0			0.0	0.0	0.0	76274402.0	76292920.0	+	18518	0.009034626107930514	0.015319583400403916	False	olap	olap
head88	SM_V7_ZW	56564244	56564344	+	3190	100	Smp_345070	hg	1813.0			0.07274052446376403	0.0	0.0	56566157.0	56586876.0	-	20719	0.12516046610035175	0.0008777031283334624	False	gh	hg
head89	SM_V7_ZW	72936172	72936272	+	2920	100	Smp_344350	hg	19419.0			0.0	0.0	0.0	72955691.0	72975483.0	-	19792	1.1904130898248366	0.0016538619648693315	False	gh	hg
head90	SM_V7_ZW	21285901	21286001	-	3187	100	Smp_095290	gh	19150.0			0.0	0.0	0.0	21238897.0	21266751.0	-	27854	0.11503626418571143	0.0010445971776228053	True	hg	hg
head91	SM_V7_ZW	24455080	24455180	+	3186	100	Smp_141860	olap	0.0			0.0	0.07274052446376403	0.0	24414502.0	24502333.0	-	87831	0.9592894249909244	0.008820195438274494	False	olap	olap
head92	SM_V7_ZW	22285239	22285339	-	3186	100	Smp_104790	gh	20188.0			0.0	0.0	0.0	22243451.0	22265051.0	+	21600	0.6053291329797029	0.0156594184609492	False	gh	hg
head93	SM_V7_ZW	23663523	23663623	-	3193	100	Smp_133530	olap	0.0	0.587735602241574		1.673032062666573	0.0	0.0	23646413.0	23671262.0	-	24849	3.1613396673766334	0.05400871972137496	True	olap	olap
head94	SM_V7_ZW	250338	250438	-	3133	100	Smp_202700	hg	29918.0			0.0	0.0	0.0	280356.0	287696.0	+	7340	0.0019820306393396195	0.2046446635118157	False	hg	gh
head95	SM_V7_ZW	13898044	13898144	+	3187	100	Smp_028690	gh	46302.0			0.0	0.0	0.0	13815386.0	13851742.0	+	36356	1.2391859342785854	0.004401726092537157	True	gh	gh
head96	SM_V7_ZW	115410	115510	+	3189	100	Smp_321740	hg	46310.0			0.0	0.0	0.0	161820.0	172392.0	-	10572	0.009288659480333092	0.00034402442519752195	False	gh	hg
head97	SM_V7_ZW	79780020	79780120	-	3190	100	Smp_163720	olap	0.0		-0.318838757095064	0.0	0.8365160313332863	0.0	79777766.0	79803630.0	+	25864	12.45988035616354	0.019827586509029403	False	olap	olap
head98	SM_V7_ZW	49142488	49142588	+	3187	100	Smp_132010	hg	10654.0			0.0	0.0	1.0	49153242.0	49160390.0	-	7148	0.2610232865830369	0.0030529039366437058	False	gh	hg
head99	SM_V7_ZW	80185800	80185900	-	3189	100	Smp_163750	olap	0.0	0.6118933075218985		0.32733236008693817	0.0	0.0	80099072.0	80213287.0	-	114215	0.3163669879383161	0.0066871733736332565	True	olap	olap
head100	SM_V7_ZW	719155	719255	-	3187	100	Smp_090690	olap	0.0		0.07776598579205501	0.0	0.7274052446376403	0.0	703596.0	726937.0	+	23341	2.1498672208271974	0.008414353114783552	False	olap	olap
head101	SM_V7_ZW	70922515	70922615	-	3183	100	Smp_161110	hg	34014.0			0.0	0.0	0.0	70956629.0	71024932.0	-	68303	1.8410638136938653	0.01815770818422583	True	gh	gh
head102	SM_V7_ZW	76884338	76884438	+	3190	100	Smp_161880	hg	20961.0			0.0	0.0	0.0	76905399.0	76906528.0	+	1129	0.07409353687628754	0.006442916250111961	True	hg	hg
head103	SM_V7_ZW	75685878	75685978	-	3189	100	Smp_039810	olap	0.0			0.0	0.0	1.0	75639334.0	75697934.0	+	58600	2.8240950035411183	0.05647941745906593	False	olap	olap
head104	SM_V7_ZW	75689962	75690062	-	3189	100	Smp_039810	olap	0.0			0.0	0.0	1.0	75639334.0	75697934.0	+	58600	2.8240950035411183	0.05647941745906593	False	olap	olap
head105	SM_V7_ZW	56531362	56531462	-	3193	100	Smp_068840	olap	0.0			0.03637026223188202	0.0	0.0	56521405.0	56554856.0	-	33451	1.4492219224799117	0.013590872556830148	True	olap	olap
head106	SM_V7_ZW	78246873	78246973	-	3193	100	Smp_266840	gh	14699.0			0.0	0.0	0.0	78143044.0	78232174.0	+	89130	0.1080131090853716	0.03150212323910346	False	gh	hg
head107	SM_V7_ZW	39163165	39163265	-	3187	100	Smp_165220	hg	5796.0			0.0	0.0	0.0	39169061.0	39180347.0	-	11286	3.2461248578925	0.0016112999393887125	True	gh	gh
head108	SM_V7_ZW	10486331	10486431	+	3190	100	Smp_179590	gh	3493.0			0.0	0.0	0.0	10422531.0	10482838.0	-	60307	1.0528059226656348	0.004221596756979689	False	hg	gh
head109	SM_V7_ZW	71385082	71385182	+	3186	100	Smp_095580	hg	9299.0			0.0	0.0	1.0	71394481.0	71419381.0	-	24900	6.463536040253057	0.00847178798975565	False	gh	hg
head110	SM_V7_ZW	38809555	38809655	-	3183	100	Smp_178780	olap	0.0			0.03637026223188202	0.0	0.0	38803992.0	38828987.0	-	24995	0.014696525246729682	0.027646928681966724	True	olap	olap
head111	SM_V7_ZW	38784825	38784925	+	3186	100	Smp_101970	olap	0.0		0.3670360549467155	0.0	2.945991240782444	0.0	38778959.0	38786662.0	-	7703	21.283898233010227	0.01983059864648896	False	olap	olap
head112	SM_V7_ZW	77971588	77971688	-	3192	100	Smp_061200	gh	6448.0			0.0	0.0	0.0	77964561.0	77965140.0	-	579	328.0924294703678	0.4083017349002299	True	hg	hg
head113	SM_V7_ZW	21553530	21553630	+	3187	100	Smp_246330	gh	3786.0			0.0	0.0	0.0	21495892.0	21549744.0	-	53852	0.9374196683104108	0.02167951826568025	False	hg	gh
head114	SM_V7_ZW	24041993	24042093	+	2852	100	Smp_134980	olap	0.0	0.23813632622789224		0.32733236008693817	0.0	1.0	24028795.0	24047334.0	+	18539	1.1945548666590948	0.002354189259305163	True	olap	olap
head115	SM_V7_ZW	8486134	8486234	+	3186	100	Smp_142900	olap	0.0		-0.20923906769008416	0.07274052446376403	0.2182215733912921	0.0	8486177.0	8519085.0	-	32908	0.07913306113415439	0.006741783141317622	False	olap	olap
head116	SM_V7_ZW	66765128	66765228	-	3184	100	Smp_335170	gh	11783.0			0.0	0.0	0.0	66742883.0	66753345.0	-	10462	0.2815896808241678	0.14461889780599232	True	hg	hg
head117	SM_V7_ZW	54483614	54483714	+	3189	100	Smp_157150	olap	0.0		0.11823790090970725	0.0	0.2182215733912921	1.0	54476944.0	54504079.0	-	27135	1.6647085200662417	0.007237863130722789	False	olap	olap
head118	SM_V7_ZW	86470478	86470578	-	3193	100	Smp_198890	olap	0.0			0.0	0.0	0.0	86462001.0	86501896.0	+	39895	0.2407666688918421	0.0018232992721835823	False	olap	olap
head119	SM_V7_ZW	11941767	11941867	-	3191	100	Smp_193800	olap	0.0	0.34732270673004045		0.2182215733912921	0.0	0.0	11916226.0	11951750.0	+	35524	0.014128747291970832	0.4615390782043805	False	olap	olap
head120	SM_V7_ZW	15363900	15364000	+	3186	100	Smp_171710	hg	831.0			0.0	0.0	0.0	15364831.0	15401385.0	+	36554	1.4437065847365762	0.010845211422211358	True	hg	hg
head121	SM_V7_ZW	86337990	86338090	+	3209	100	Smp_344310	gh	6821.0			0.0	0.0	0.0	86320439.0	86331169.0	+	10730	0.15185347138754093	0.00033895864149004667	True	gh	gh
head122	SM_V7_ZW	83233426	83233526	+	2918	100	Smp_333370	olap	0.0	0.415764716588804		0.32733236008693817	0.0	0.0	83146969.0	83282627.0	+	135658	0.2737595627605798	0.002707836239234018	True	olap	olap
head123	SM_V7_ZW	75445657	75445757	-	3186	100	Smp_143860	gh	21288.0			0.0	0.0	0.0	75393780.0	75424369.0	-	30589	0.18881289491068246	0.5917643438101173	True	hg	hg
head124	SM_V7_ZW	46905469	46905569	-	3193	100	Smp_178410	hg	4164.0			0.0	0.0	0.0	46909733.0	46926269.0	+	16536	3.7052094675754974	0.012756865078913623	False	hg	gh
head125	SM_V7_ZW	87156974	87157074	+	3189	100	Smp_324430	gh	15569.0			0.0	0.0	0.0	86946996.0	87141405.0	-	194409	0.0010289464082185037	0.0029745905255771287	False	hg	gh
head126	SM_V7_ZW	31795232	31795332	+	3186	100	Smp_043500	gh	4842.0			0.0	0.0	0.0	31762660.0	31790390.0	-	27730	4.300294943370774	0.007607195129639945	False	hg	gh
head127	SM_V7_ZW	11951647	11951747	-	3054	100	Smp_193800	olap	0.0	0.6824766502532564		7.5650145442314605	0.0	0.0	11916226.0	11951750.0	+	35524	0.014128747291970832	0.4615390782043805	False	olap	olap
head128	SM_V7_ZW	55799679	55799779	-	2805	100	Smp_203720	gh	912.0			0.0	0.0	4.0	55786649.0	55798767.0	-	12118	0.041718653657629966	0.010204562765175677	True	hg	hg
head129	SM_V7_ZW	58672780	58672880	+	2998	100	Smp_020550	olap	0.0		0.15909656605499695	0.0	0.2545918356231741	0.0	58668124.0	58735655.0	-	67531	3.7601974922710144	0.015133855099374871	False	olap	olap
head131	SM_V7_ZW	58599947	58600047	+	2959	100	Smp_198980	gh	30329.0			0.0	0.0	0.0	58540139.0	58569618.0	+	29479	2.3626667178009453	0.013818207435702657	True	gh	gh
head132	SM_V7_ZW	29101338	29101438	+	3187	100	Smp_243150	gh	4833.0			0.0	0.0	0.0	28965302.0	29096505.0	-	131203	0.6119045818362108	0.001801839169129007	False	hg	gh
head133	SM_V7_ZW	7165575	7165675	-	2626	100	Smp_334990	hg	26075.0			0.0	0.0	1.0	7191750.0	7209906.0	-	18156	0.4262828708385379	0.014022462856530851	True	gh	gh
head134	SM_V7_ZW	37289121	37289221	-	3192	100	Smp_305110	hg	3221.0			0.0	0.0	3.0	37292442.0	37294792.0	+	2350	0.0	0.001547670733271575	False	hg	gh
head135	SM_V7_ZW	50904044	50904144	-	3004	100	Smp_157840	hg	4887.0			0.0	0.0	0.0	50909031.0	50943930.0	+	34899	0.0012505892626796875	0.0005210788594498698	False	hg	gh
