head_id	seqid	start	end	strand	motherlength	length	neighbor_gene	relative_position	distance	correlation	complement_correlation	transcription	complement_transcription	repetitions	gene_start	gene_end	gene_strand	gene_length	gene_transcription	gene_complement_transcription	same_strand	gene_stream	head_stream
head13	SM_V7_ZW	9141239	9141439	+	3183	200	Smp_343570	gh	3699.0	0.4306066610557916		0.3737791159291627	0.012459303864305422		9129146.0	9137540.0	+	8394	13.28695550056188	0.01187448545561632	True	gh	gh
head14	SM_V7_ZW	44733561	44733761	-	3183	200	Smp_347230	olap	0.0			0.0	0.012459303864305422		44726095.0	44741993.0	+	15898	0.11065880649389392	0.014263387239297943	False	olap	olap
head15	SM_V7_ZW	65666091	65666291	+	3183	200	Smp_244200	olap	0.0		0.31933729352768164	0.03737791159291626	0.5357500661651332		65658392.0	65705473.0	-	47081	0.8665224734666145	0.014925442066796073	False	olap	olap
head16	SM_V7_ZW	50263554	50263754	-	3183	200	Smp_347620	olap	0.0			0.06229651932152711	0.0		50249648.0	50275452.0	-	25804	0.09289916538104027	0.0018348068006650371	True	olap	olap
head17	SM_V7_ZW	75574342	75574542	-	3186	200	Smp_143870	hg	1285.0			0.03737791159291626	0.0		75575827.0	75576296.0	+	469	0.021252543904998592	0.005313135976249647	False	hg	gh
head18	SM_V7_ZW	64029537	64029737	-	3186	200	Smp_345350	hg	9606.0			0.0	0.0		64039343.0	64053184.0	+	13841	2.698360614380604	0.01854357774761157	False	hg	gh
head19	SM_V7_ZW	69054659	69054859	+	3187	200	Smp_075420	gh	4081.0	0.2450832415111621		0.1121337347787488	0.0		69039005.0	69050578.0	-	11573	12.159367628532893	0.07729871402895787	False	hg	gh
head20	SM_V7_ZW	82027530	82027730	-	3183	200	Smp_342600	gh	694.0			0.0	0.0		82026037.0	82026836.0	-	799	45.96687851213958	0.034305968086948586	True	hg	hg
head21	SM_V7_ZW	19563515	19563715	-	3187	200	Smp_241480	hg	27357.0			0.024918607728610844	0.03737791159291626		19591072.0	19605409.0	-	14337	0.25566905188523786	0.0005214188685626878	True	gh	gh
head22	SM_V7_ZW	69296770	69296970	-	3206	200	Smp_162810	olap	0.0	0.44115524768336056		0.1121337347787488	0.0		69295833.0	69325700.0	-	29867	0.027115369845644104	0.0011680467010431305	True	olap	olap
head23	SM_V7_ZW	38303828	38304028	-	3186	200	Smp_159110	gh	4697.0	0.1408250482099963	0.07050642573656622	0.5855872816223548	0.13705234250735965		38282237.0	38299131.0	+	16894	3.2569419749938215	0.09336734161365376	False	gh	hg
head24	SM_V7_ZW	50935386	50935586	+	3186	200	Smp_157840	olap	0.0			0.03737791159291626	0.0		50909031.0	50943930.0	+	34899	0.03448719886793042	0.0029988868580809068	True	olap	olap
head25	SM_V7_ZW	59897123	59897323	+	3183	200	Smp_212730	olap	0.0	-0.02375224139656266	0.5952344358242778	0.09967443091444338	0.5606686738937441		59887869.0	59950893.0	-	63024	1.825838389025641	0.012889480387673164	False	olap	olap
head26	SM_V7_ZW	79206873	79207073	-	3186	200	Smp_324200	hg	5148.0			0.0	0.0		79212221.0	79266732.0	+	54511	0.020753697251544318	0.0011885377280620095	False	hg	gh
head27	SM_V7_ZW	76582322	76582522	-	3189	200	Smp_139760	gh	1461.0			0.0	0.0		76534516.0	76580861.0	-	46345	1.0616418375259924	0.002742149086544725	True	hg	hg
head28	SM_V7_ZW	82462003	82462203	+	3183	200	Smp_345170	olap	0.0	-0.21337205203065526		0.1619709502359705	0.012459303864305422		82448996.0	82467002.0	-	18006	0.7987904243560024	0.025602257190897516	False	olap	olap
head29	SM_V7_ZW	24842216	24842416	+	3187	200	Smp_153780	hg	12370.0			0.0	0.0		24854786.0	24929755.0	+	74969	1.7981722572131393	0.0051519750802794225	True	hg	hg
head30	SM_V7_ZW	78496126	78496326	-	3184	200	Smp_146240	olap	0.0		0.32414753770184906	0.0	0.24918607728610845		78475339.0	78512572.0	+	37233	0.9539651238514733	0.01927472679032021	False	olap	olap
head31	SM_V7_ZW	82610914	82611114	-	3186	200	Smp_160320	olap	0.0			0.0	0.0		82601011.0	82646985.0	-	45974	0.01794070378511809	0.004986540024866659	True	olap	olap
head32	SM_V7_ZW	2617198	2617398	-	3183	200	Smp_244820	olap	0.0			0.024918607728610844	0.024918607728610844		2580442.0	2644727.0	+	64285	0.08082024906922862	0.04217382781166462	False	olap	olap
head33	SM_V7_ZW	79559807	79560007	+	3190	200	Smp_163670	hg	684.0	0.4423705610302398		0.2990232927433301	0.0		79560691.0	79587590.0	+	26899	0.3485029267817911	0.009912231038184914	True	hg	hg
head34	SM_V7_ZW	8758683	8758883	-	3183	200	Smp_188430	olap	0.0		0.3273960347393902	0.0	0.14951164637166506		8754220.0	8771839.0	+	17619	0.8757365290627069	0.012163007348093152	False	olap	olap
head35	SM_V7_ZW	83572801	83573001	-	3186	200	Smp_316630	olap	0.0	0.5000527617717729	0.9598651061715424	0.1744302541002759	33.72733556067478		83561967.0	83581893.0	+	19926	1.4387663450650796	0.014881633643002563	False	olap	olap
head36	SM_V7_ZW	84386831	84387031	+	3183	200	Smp_136470	olap	0.0	0.08221912554986645		0.19934886182888675	0.0		84376596.0	84443213.0	+	66617	0.5613485239252186	0.017505904524355454	True	olap	olap
head37	SM_V7_ZW	56422521	56422721	+	3186	200	Smp_336650	olap	0.0		0.1332656718652901	0.0	0.07475582318583253		56406756.0	56503826.0	-	97070	1.2349946422331712	0.005211164488418669	False	olap	olap
head38	SM_V7_ZW	47010631	47010831	-	3159	200	Smp_345880	olap	0.0			0.024918607728610844	0.012459303864305422		46975844.0	47064169.0	-	88325	0.06748407550165543	0.1593718823197539	True	olap	olap
head39	SM_V7_ZW	20703265	20703465	-	3183	200	Smp_092880	gh	8043.0			0.0	0.0		20687920.0	20695222.0	-	7302	27.542535074889788	0.053577395417582885	True	hg	hg
head40	SM_V7_ZW	84092785	84092985	-	3183	200	Smp_204040	gh	12692.0			0.0	0.0		84079893.0	84080093.0	-	200	0.0	0.0	True	hg	hg
head41	SM_V7_ZW	3495489	3495689	+	3183	200	Smp_015820	olap	0.0			0.012459303864305422	0.0		3456939.0	3507926.0	+	50987	0.0345039658273663	0.0009285769840226061	True	olap	olap
head42	SM_V7_ZW	42620085	42620285	-	3186	200	Smp_323040	gh	7861.0		0.36086382851510496	0.0	0.236726773421803		42607735.0	42612224.0	+	4489	5.2934694430838265	0.003885726310988548	False	gh	hg
head43	SM_V7_ZW	71025565	71025765	-	3183	200	Smp_161110	gh	633.0	-0.25282002362738004		0.04983721545722169	0.012459303864305422		70956629.0	71024932.0	-	68303	1.6704584142389551	0.01393629584693109	True	hg	hg
head44	SM_V7_ZW	3862311	3862511	-	3185	200	Smp_244780	hg	11150.0			0.0	0.0		3873661.0	3905143.0	-	31482	0.9471318851424856	0.0027703172304852927	True	gh	gh
head45	SM_V7_ZW	47748297	47748497	-	3150	200	Smp_093800	gh	794.0		0.1536247797187014	0.0	0.12459303864305422		47735062.0	47747503.0	+	12441	1.0797863054814003	0.008612652779762609	False	gh	hg
head46	SM_V7_ZW	81115988	81116188	+	3188	200	Smp_345440	olap	0.0			0.0	0.03737791159291626		81004534.0	81177179.0	-	172645	0.6311164768983971	0.004892935225462119	False	olap	olap
head47	SM_V7_ZW	49827611	49827811	+	3183	200	Smp_131950	olap	0.0	0.014698610996337484		0.13705234250735965	0.0		49791102.0	49848092.0	+	56990	1.5682238722483883	0.007870414794086598	True	olap	olap
head48	SM_V7_ZW	46503142	46503342	-	3186	200	Smp_058530	hg	13988.0			0.012459303864305422	0.0		46517330.0	46519736.0	-	2406	34.94508492814042	0.02174940824192966	True	gh	gh
head49	SM_V7_ZW	27825283	27825483	+	3108	200	Smp_168050	hg	3437.0			0.0	0.0		27828920.0	27859340.0	+	30420	5.9146879390017935	0.01048514723623336	True	hg	hg
head50	SM_V7_ZW	84933565	84933765	+	3186	200	Smp_173650	hg	7143.0			0.0	0.024918607728610844		84940908.0	84959301.0	+	18393	2.007659696244681	0.06381049442818305	True	hg	hg
head51	SM_V7_ZW	80851142	80851342	-	3184	200	Smp_077400	gh	9300.0			0.0	0.0		80840188.0	80841842.0	-	1654	95.22704699576992	0.21393242427223336	True	hg	hg
head52	SM_V7_ZW	48268245	48268445	-	3183	200	Smp_323360	gh	7273.0			0.012459303864305422	0.012459303864305422		48260426.0	48260972.0	-	546	0.0	0.0	True	hg	hg
head53	SM_V7_ZW	78721050	78721250	+	3183	200	Smp_096360	olap	0.0		0.24902551241492746	0.012459303864305422	0.1121337347787488		78715594.0	78738075.0	-	22481	0.9260930010788826	0.006983107009930533	False	olap	olap
head54	SM_V7_ZW	78710543	78710743	-	3156	200	Smp_266830	gh	886.0	0.07149280360485431	-0.16746165627027634	0.1619709502359705	0.04983721545722169		78681729.0	78709657.0	+	27928	2.3873789279376982	0.012580649132534118	False	gh	hg
head55	SM_V7_ZW	87203694	87203894	+	3184	200	Smp_307400	olap	0.0		0.2757577571433014	0.0	0.07475582318583253		87175408.0	87212824.0	-	37416	2.1695891703414465	0.003995928115556582	False	olap	olap
head56	SM_V7_ZW	75313449	75313649	+	3183	200	Smp_039740	gh	4165.0			0.0	0.012459303864305422		75298264.0	75309284.0	-	11020	6.640288879840162	0.0547214434693632	False	hg	gh
head57	SM_V7_ZW	25137100	25137300	-	3183	200	Smp_347680	hg	10318.0	0.19369099975365486		0.9967443091444338	0.0		25147618.0	25166473.0	-	18855	4.808478512849519	0.007136594098886161	True	gh	gh
head58	SM_V7_ZW	27545930	27546130	+	3050	200	Smp_139940	olap	0.0			0.0	0.024918607728610844		27541284.0	27554526.0	-	13242	0.457462131009311	0.008656214737321392	False	olap	olap
head59	SM_V7_ZW	80986292	80986492	+	3187	200	Smp_243830	olap	0.0			0.0	0.08721512705013795		80967860.0	80999419.0	-	31559	0.1275184621873523	0.004184816406148404	False	olap	olap
head60	SM_V7_ZW	83535356	83535556	+	3186	200	Smp_244130	olap	0.0		-0.0350688480022711	0.0	0.1744302541002759		83527254.0	83562093.0	-	34839	0.799649916489765	0.10464112950129932	False	olap	olap
head61	SM_V7_ZW	11293873	11294073	-	3187	200	Smp_125930	olap	0.0			0.012459303864305422	0.03737791159291626		11270856.0	11302828.0	+	31972	0.2063820632596069	0.012548154148337126	False	olap	olap
head62	SM_V7_ZW	85459159	85459359	-	3186	200	Smp_345640	olap	0.0	0.3133125890735581		0.12459303864305422	0.0		85450104.0	85477685.0	-	27581	0.01183545778778152	0.003162145210475978	True	olap	olap
head63	SM_V7_ZW	46582310	46582510	-	3187	200	Smp_153690	olap	0.0		0.3877024588654987	0.024918607728610844	0.19934886182888675		46529119.0	46620087.0	+	90968	0.7052803108659566	0.01120362167025969	False	olap	olap
head64	SM_V7_ZW	48336946	48337146	+	3187	200	Smp_018160	olap	0.0		0.09466777721365044	0.0	0.09967443091444338		48298289.0	48367291.0	-	69002	0.4520971133510322	0.006464205071478133	False	olap	olap
head65	SM_V7_ZW	29536	29736	+	3186	200	Smp_303010	olap	0.0			0.012459303864305422	0.012459303864305422		18966.0	59346.0	+	40380	0.2242551275031496	0.03640906032659831	True	olap	olap
head66	SM_V7_ZW	46202013	46202213	+	3186	200	Smp_198730	olap	0.0			0.0	0.012459303864305422		46186177.0	46209152.0	+	22975	0.27733136000895725	0.02787413356366915	True	olap	olap
head67	SM_V7_ZW	47918851	47919051	-	3191	200	Smp_241420	olap	0.0			0.012459303864305422	0.0		47895712.0	47943088.0	+	47376	0.6576795656842073	0.0052071558703404115	False	olap	olap
head68	SM_V7_ZW	55701579	55701779	-	3190	200	Smp_146830	olap	0.0		0.3845112572512024	0.0	0.4236163313863844		55692122.0	55719316.0	+	27194	1.3533239594905258	0.010537765274657085	False	olap	olap
head69	SM_V7_ZW	55711983	55712183	+	3186	200	Smp_146830	olap	0.0	0.6494153008074879		0.4236163313863844	0.0		55692122.0	55719316.0	+	27194	1.3533239594905258	0.010537765274657085	True	olap	olap
head70	SM_V7_ZW	45786052	45786252	-	3186	200	Smp_153520	olap	0.0		0.5707355487145424	0.0	0.31148259660763555		45773663.0	45792763.0	+	19100	0.4987635463166453	0.001826494807332732	False	olap	olap
head71	SM_V7_ZW	62583451	62583651	+	3186	200	Smp_306320	hg	6733.0			0.0	0.0		62590384.0	62591179.0	-	795	0.16298963545758036	0.0	False	gh	hg
head72	SM_V7_ZW	72997617	72997817	+	3187	200	Smp_347530	olap	0.0	0.5515627665913513		0.09967443091444338	0.0		72983168.0	73016923.0	+	33755	0.8690322920491982	0.021629838733470533	True	olap	olap
head73	SM_V7_ZW	41887440	41887640	-	3187	200	Smp_333070	olap	0.0	1.3329961007671941e-05		0.14951164637166506	0.0		41867186.0	41931335.0	-	64149	0.18482398100162184	0.005749043545237502	True	olap	olap
head74	SM_V7_ZW	39994245	39994445	+	3183	200	Smp_210860	gh	6949.0			0.012459303864305422	0.0		39932344.0	39987296.0	+	54952	0.5610223737413986	0.006937958550148237	True	gh	gh
head75	SM_V7_ZW	42800002	42800202	-	3187	200	Smp_061940	olap	0.0		0.7399525058372526	0.012459303864305422	5.058477368908002		42797044.0	42815830.0	+	18786	11.691159196167526	0.07242393175674182	False	olap	olap
head76	SM_V7_ZW	76176485	76176685	+	3186	200	Smp_032310	olap	0.0	0.7000570066625142		2.7535061540114985	0.03737791159291626		76164057.0	76181521.0	+	17464	6.107941141998651	0.01797838166402294	True	olap	olap
head77	SM_V7_ZW	71808212	71808412	+	3186	200	Smp_333300	olap	0.0		-0.0846158488531452	0.0	0.08721512705013795		71761471.0	71838486.0	-	77015	0.3897223009687952	0.03051126025849513	False	olap	olap
head78	SM_V7_ZW	3432324	3432524	-	3187	200	Smp_130800	gh	11951.0			0.0	0.0		3406009.0	3420373.0	+	14364	4.042074353081542	0.0036430713053524633	False	gh	hg
head79	SM_V7_ZW	3724138	3724338	+	3186	200	Smp_347210	hg	802.0			0.03737791159291626	0.024918607728610844		3725140.0	3728577.0	-	3437	2.5266612724529764	0.04930070775518003	False	gh	hg
head80	SM_V7_ZW	83787632	83787832	+	3186	200	Smp_336780	gh	6222.0			0.024918607728610844	0.0		83776428.0	83781410.0	+	4982	30.07588922780205	0.055519178199032584	True	gh	gh
head81	SM_V7_ZW	81074971	81075171	-	3186	200	Smp_345440	olap	0.0	-0.2501159423221231		0.08721512705013795	0.012459303864305422		81004534.0	81177179.0	-	172645	0.6311164768983971	0.004892935225462119	True	olap	olap
head82	SM_V7_ZW	59261780	59261980	-	3189	200	Smp_054330	olap	0.0	0.8192147440707375	0.4578930180312028	17.679752183449395	0.19934886182888675		59260446.0	59267092.0	-	6646	2.994657236358935	0.049492269337596026	True	olap	olap
head83	SM_V7_ZW	87757828	87758028	-	3183	200	Smp_180780	hg	87658.0			0.0	0.0		87845686.0	87867252.0	-	21566	0.002657553453389824	0.0002310916046425934	True	gh	gh
head84	SM_V7_ZW	14649174	14649374	+	3164	200	Smp_204380	hg	5978.0	0.5759314553056148		0.12459303864305422	0.0		14655352.0	14661114.0	-	5762	13.52143681434826	0.016001188579635568	False	gh	hg
head85	SM_V7_ZW	84501491	84501691	+	3187	200	Smp_136490	olap	0.0		0.42648392262309454	0.0	0.236726773421803		84493244.0	84511763.0	-	18519	1.6718705169177048	0.007266077095658436	False	olap	olap
head86	SM_V7_ZW	65973641	65973841	-	3187	200	Smp_306450	gh	9787.0			0.024918607728610844	0.0		65906252.0	65963854.0	-	57602	0.30654014507297744	0.003677097421846328	True	hg	hg
head87	SM_V7_ZW	76282607	76282807	-	3190	200	Smp_306960	olap	0.0			0.0	0.0		76274402.0	76292920.0	+	18518	0.02247222967209208	0.0195118161823554	False	olap	olap
head88	SM_V7_ZW	56564244	56564444	+	3190	200	Smp_345070	hg	1713.0	-0.07561591983665403		0.473453546843606	0.0		56566157.0	56586876.0	-	20719	0.10619784074696352	0.002164848395747841	False	gh	hg
head89	SM_V7_ZW	72936172	72936372	+	2920	200	Smp_344350	hg	19319.0			0.0	0.0		72955691.0	72975483.0	-	19792	1.5896440035440609	0.0044065848347887	False	gh	hg
head90	SM_V7_ZW	21285801	21286001	-	3187	200	Smp_095290	gh	19050.0			0.0	0.0		21238897.0	21266751.0	-	27854	0.08874581340842234	0.005457151832574358	True	hg	hg
head91	SM_V7_ZW	24455080	24455280	+	3186	200	Smp_141860	olap	0.0		0.2251912108289339	0.0	0.08721512705013795		24414502.0	24502333.0	-	87831	0.9990310186011472	0.01063915690158266	False	olap	olap
head92	SM_V7_ZW	22285139	22285339	-	3186	200	Smp_104790	gh	20088.0			0.0	0.0		22243451.0	22265051.0	+	21600	0.4479581194916477	0.014189762734347841	False	gh	hg
head93	SM_V7_ZW	23663423	23663623	-	3193	200	Smp_133530	olap	0.0	0.9532443907254916	0.17536841222725186	54.534373014064826	0.09967443091444338		23646413.0	23671262.0	-	24849	3.316163382741487	0.12364539148206033	True	olap	olap
head94	SM_V7_ZW	250238	250438	-	3133	200	Smp_202700	hg	29918.0			0.0	0.0		280356.0	287696.0	+	7340	0.002376433979567792	0.15922107663104204	False	hg	gh
head95	SM_V7_ZW	13898044	13898244	+	3187	200	Smp_028690	gh	46302.0			0.0	0.0		13815386.0	13851742.0	+	36356	1.330715065053855	0.004660758404515176	True	gh	gh
head96	SM_V7_ZW	115410	115610	+	3189	200	Smp_321740	hg	46210.0			0.0	0.0		161820.0	172392.0	-	10572	0.015556452043968182	0.0002357038188480027	False	gh	hg
head97	SM_V7_ZW	79779920	79780120	-	3190	200	Smp_163720	olap	0.0		0.3137098258793093	0.0	0.5855872816223548		79777766.0	79803630.0	+	25864	10.101073268213527	0.017823779886301447	False	olap	olap
head98	SM_V7_ZW	49142488	49142688	+	3187	200	Smp_132010	hg	10554.0			0.012459303864305422	0.012459303864305422		49153242.0	49160390.0	-	7148	0.5030435219975581	0.004880533130953439	False	gh	hg
head99	SM_V7_ZW	80185700	80185900	-	3189	200	Smp_163750	olap	0.0	0.3924964351745079		0.4111570275220789	0.012459303864305422		80099072.0	80213287.0	-	114215	0.5472864990344553	0.012326763880983345	True	olap	olap
head100	SM_V7_ZW	719055	719255	-	3187	200	Smp_090690	olap	0.0		0.5106294315140595	0.0	0.7849361434512416		703596.0	726937.0	+	23341	2.351365987843939	0.013238110442344991	False	olap	olap
head101	SM_V7_ZW	70922415	70922615	-	3183	200	Smp_161110	hg	34014.0			0.0	0.024918607728610844		70956629.0	71024932.0	-	68303	1.6704584142389551	0.01393629584693109	True	gh	gh
head102	SM_V7_ZW	76884338	76884538	+	3190	200	Smp_161880	hg	20861.0			0.0	0.03737791159291626		76905399.0	76906528.0	+	1129	0.05297135389607265	0.061799912878751424	True	hg	hg
head103	SM_V7_ZW	75685778	75685978	-	3189	200	Smp_039810	olap	0.0			0.012459303864305422	0.0		75639334.0	75697934.0	+	58600	2.542250790196245	0.10333142795311323	False	olap	olap
head104	SM_V7_ZW	75689862	75690062	-	3189	200	Smp_039810	olap	0.0			0.0	0.024918607728610844		75639334.0	75697934.0	+	58600	2.542250790196245	0.10333142795311323	False	olap	olap
head105	SM_V7_ZW	56531262	56531462	-	3193	200	Smp_068840	olap	0.0			0.024918607728610844	0.0		56521405.0	56554856.0	-	33451	1.1162010648575675	0.011099436643338064	True	olap	olap
head106	SM_V7_ZW	78246773	78246973	-	3193	200	Smp_266840	gh	14599.0			0.0	0.0		78143044.0	78232174.0	+	89130	0.1128927835836762	0.03852557101988752	False	gh	hg
head107	SM_V7_ZW	39163065	39163265	-	3187	200	Smp_165220	hg	5796.0			0.0	0.0		39169061.0	39180347.0	-	11286	3.026840274247087	0.002870298604217092	True	gh	gh
head108	SM_V7_ZW	10486331	10486531	+	3190	200	Smp_179590	gh	3493.0			0.0	0.0		10422531.0	10482838.0	-	60307	0.9795636218385548	0.08953956082693501	False	hg	gh
head109	SM_V7_ZW	71385082	71385282	+	3186	200	Smp_095580	hg	9199.0			0.012459303864305422	0.0		71394481.0	71419381.0	-	24900	7.1569443787925024	0.013810312717061431	False	gh	hg
head110	SM_V7_ZW	38809455	38809655	-	3183	200	Smp_178780	olap	0.0			0.012459303864305422	0.0		38803992.0	38828987.0	-	24995	0.03120433774376953	0.020337651436833814	True	olap	olap
head111	SM_V7_ZW	38784825	38785025	+	3186	200	Smp_101970	olap	0.0		0.8769076016754827	0.0	1.6944653255455375		38778959.0	38786662.0	-	7703	14.954399559629007	0.014557151081234428	False	olap	olap
head112	SM_V7_ZW	77971488	77971688	-	3192	200	Smp_061200	gh	6348.0			0.0	0.0		77964561.0	77965140.0	-	579	478.088666105042	1.7171890300027164	True	hg	hg
head113	SM_V7_ZW	21553530	21553730	+	3187	200	Smp_246330	gh	3786.0			0.012459303864305422	0.0		21495892.0	21549744.0	-	53852	0.7873709966390147	0.03146522553564468	False	hg	gh
head114	SM_V7_ZW	24041993	24042193	+	2852	200	Smp_134980	olap	0.0	0.28855750486140674		0.18688955796458132	0.0		24028795.0	24047334.0	+	18539	1.2539278898549573	0.0033602955564770005	True	olap	olap
head115	SM_V7_ZW	8486134	8486334	+	3186	200	Smp_142900	olap	0.0	0.07357433342888445	0.6112772627488259	0.04983721545722169	0.28656398887902473		8486177.0	8519085.0	-	32908	0.09442537935328103	0.010071030837198378	False	olap	olap
head116	SM_V7_ZW	66765010	66765210	-	3184	200	Smp_335170	gh	11665.0			0.0	0.0		66742883.0	66753345.0	-	10462	0.3110657779924084	0.18578201135840625	True	hg	hg
head117	SM_V7_ZW	54483614	54483814	+	3189	200	Smp_157150	olap	0.0		0.5479373596639663	0.0	0.31148259660763555		54476944.0	54504079.0	-	27135	2.283953170511444	0.015795100531863147	False	olap	olap
head118	SM_V7_ZW	86470378	86470578	-	3193	200	Smp_198890	olap	0.0			0.0	0.03737791159291626		86462001.0	86501896.0	+	39895	0.9216043540184308	0.0035602472503592384	False	olap	olap
head119	SM_V7_ZW	11941667	11941867	-	3191	200	Smp_193800	olap	0.0	0.8647015874855016		0.5482093700294386	0.0		11916226.0	11951750.0	+	35524	0.02749716875806624	0.5604652509616053	False	olap	olap
head120	SM_V7_ZW	15363900	15364100	+	3186	200	Smp_171710	hg	731.0			0.0	0.0		15364831.0	15401385.0	+	36554	1.565508088000077	0.01274766002421138	True	hg	hg
head121	SM_V7_ZW	86337990	86338190	+	3209	200	Smp_344310	gh	6821.0			0.0	0.0		86320439.0	86331169.0	+	10730	0.1112396374837334	0.0006966991909210862	True	gh	gh
head122	SM_V7_ZW	83233426	83233626	+	2918	200	Smp_333370	olap	0.0	0.3476874835992276		0.2242674695574976	0.0		83146969.0	83282627.0	+	135658	0.283667796335592	0.003490052535372821	True	olap	olap
head123	SM_V7_ZW	75445557	75445757	-	3186	200	Smp_143860	gh	21188.0			0.0	0.0		75393780.0	75424369.0	-	30589	0.20104980180526194	0.4581459016826552	True	hg	hg
head124	SM_V7_ZW	46905369	46905569	-	3193	200	Smp_178410	hg	4164.0			0.012459303864305422	0.0		46909733.0	46926269.0	+	16536	3.944542065215998	0.02215188277761124	False	hg	gh
head125	SM_V7_ZW	87156991	87157191	+	3189	200	Smp_324430	gh	15586.0			0.0	0.03737791159291626		86946996.0	87141405.0	-	194409	0.0028839645998577435	0.01477871637171546	False	hg	gh
head126	SM_V7_ZW	31795232	31795432	+	3186	200	Smp_043500	gh	4842.0			0.0	0.0		31762660.0	31790390.0	-	27730	4.103976974272114	0.009525324266977098	False	hg	gh
head127	SM_V7_ZW	11951547	11951747	-	3054	200	Smp_193800	olap	0.0	-0.14975637791494095		4.310919137049676	0.0		11916226.0	11951750.0	+	35524	0.02749716875806624	0.5604652509616053	False	olap	olap
head128	SM_V7_ZW	55799579	55799779	-	2805	200	Smp_203720	gh	812.0			0.0	0.0		55786649.0	55798767.0	-	12118	0.037013941171397516	0.009047852286341616	True	hg	hg
head129	SM_V7_ZW	58672780	58672980	+	2998	200	Smp_020550	olap	0.0		0.5000760478912789	0.0	0.2990232927433301		58668124.0	58735655.0	-	67531	2.6658050604218655	0.013911115063728195	False	olap	olap
head131	SM_V7_ZW	58599950	58600150	+	2959	200	Smp_198980	gh	30332.0			0.04983721545722169	0.0		58540139.0	58569618.0	+	29479	3.1804424023507685	0.016483355972316278	True	gh	gh
head132	SM_V7_ZW	29101338	29101538	+	3187	200	Smp_243150	gh	4833.0			0.0	0.0		28965302.0	29096505.0	-	131203	0.5503809618434133	0.002298081244454709	False	hg	gh
head133	SM_V7_ZW	7165475	7165675	-	2626	200	Smp_334990	hg	26075.0			0.0	0.0		7191750.0	7209906.0	-	18156	0.4634839077964245	0.01592067909516886	True	gh	gh
head134	SM_V7_ZW	37289007	37289207	-	3192	200	Smp_305110	hg	3235.0			0.0	0.0		37292442.0	37294792.0	+	2350	0.012724395435886387	0.0010603662863238655	False	hg	gh
